Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
130260305070194,59,44,42.71844660194174
130260305070195,86,82,48.80952380952381
130260305070196,133,92,40.88888888888889
130260305070197,53,32,37.64705882352941
130260305070198,67,92,57.861635220125784
130260305070199,52,46,46.93877551020408
130260305070200,48,79,62.20472440944882
130260305070201,64,86,57.333333333333336
130260305070202,48,125,72.25433526011561
130260305070203,110,77,41.17647058823529
130260305070204,151,99,39.6
130260305070205,93,89,48.9010989010989
130260305070206,79,36,31.30434782608696
130260305070207,93,117,55.714285714285715
130260305070208,58,63,52.066115702479344
130260305070209,84,73,46.496815286624205
130260305070210,79,54,40.6015037593985
130260305070211,133,93,41.150442477876105
130260305070212,58,92,61.33333333333333
130260305070213,102,113,52.55813953488372
130260305070214,172,80,31.746031746031743
130260305070215,133,87,39.54545454545455
130260305070216,92,78,45.88235294117647
130260305070217,147,91,38.23529411764706
130260305070218,61,64,51.2
130260305080001,117,88,42.926829268292686
130260305080002,91,84,48
130260305080003,139,78,35.944700460829495
130260305080004,117,98,45.58139534883721
130260305080005,110,70,38.88888888888889
130260305080006,98,95,49.22279792746114
130260305080007,130,64,32.98969072164948
130260305080008,91,61,40.131578947368425
130260305080009,146,81,35.68281938325991
130260305080010,106,51,32.48407643312102
130260305080011,100,61,37.88819875776397
130260305080012,76,101,57.06214689265536
130260305080013,64,90,58.44155844155844
130260305080014,57,33,36.666666666666664
130260305080015,217,126,36.734693877551024
130260305080016,148,119,44.569288389513105
130260305080017,67,96,58.895705521472394
130260305080018,94,64,40.50632911392405
130260305080019,198,124,38.50931677018634
130260305080020,153,104,40.46692607003891
130260305080021,119,82,40.79601990049751
130260305080022,66,58,46.774193548387096
130260305080023,114,127,52.69709543568465
130260305080024,136,119,46.666666666666664
130260305080025,101,64,38.78787878787879
130260305080026,66,51,43.58974358974359
130260305080027,198,81,29.03225806451613
130260305080028,190,81,29.88929889298893
130260305080029,117,54,31.57894736842105
130260305080030,64,128,66.66666666666666
130260305080031,105,94,47.23618090452261
130260305080032,106,86,44.79166666666667
130260305080033,104,112,51.85185185185185
130260305080034,70,101,59.06432748538012
130260305080035,154,97,38.645418326693225
130260305080036,157,90,36.43724696356275
130260305080037,9,13,59.09090909090909
130260305080038,107,35,24.647887323943664
130260305080039,70,80,53.333333333333336
130260305080040,157,91,36.693548387096776
130260305080041,60,43,41.74757281553398
130260305080042,162,99,37.93103448275862
130260305080043,103,73,41.47727272727273
130260305080044,82,56,40.57971014492754
130260305080045,110,156,58.64661654135338
130260305080046,82,123,60
130260305080047,128,127,49.80392156862745
130260305080048,64,106,62.35294117647059
130260305080049,133,130,49.42965779467681
130260305080050,85,138,61.88340807174888
130260305080051,91,182,66.66666666666666
130260305080052,31,43,58.108108108108105
130260305080053,59,72,54.961832061068705
130260305080054,203,160,44.0771349862259
130260305080055,40,38,48.717948717948715
130260305080056,89,86,49.142857142857146
130260305080057,106,163,60.594795539033456
130260305080058,176,173,49.570200573065904
130260305080059,70,114,61.95652173913043
130260305080060,72,65,47.44525547445255
130260305080061,160,114,41.605839416058394
130260305080062,119,138,53.69649805447471
130260305080063,180,86,32.33082706766917
130260305080064,122,94,43.51851851851852
130260305080065,134,115,46.1847389558233
130260305080066,134,89,39.91031390134529
130260305080067,80,39,32.773109243697476
130260305080068,82,59,41.843971631205676
130260305080069,166,136,45.033112582781456
130260305080070,125,96,43.43891402714932
130260305080071,154,85,35.56485355648535
130260305080072,195,119,37.898089171974526
130260305080073,99,64,39.263803680981596
130260305080074,77,138,64.18604651162791
130260305080075,53,27,33.75
130260305080076,113,85,42.92929292929293
130260305080077,206,101,32.89902280130293
130260305080078,97,183,65.35714285714286
130260305080079,64,70,52.23880597014925
130260305080080,89,54,37.76223776223776
130260305080081,119,120,50.2092050209205
130260305080082,164,117,41.637010676156585
130260305080083,123,101,45.089285714285715
130260305080084,142,101,41.56378600823045
130260305080085,88,62,41.333333333333336
130260305080086,100,74,42.5287356321839
130260305080087,143,69,32.54716981132076
130260305080088,99,71,41.76470588235294
130260305080089,68,48,41.37931034482759
130260305080090,252,137,35.2185089974293
130260305080091,67,83,55.333333333333336
130260305080092,84,57,40.42553191489361
130260305080093,73,130,64.03940886699507
130260305080094,179,149,45.426829268292686
130260305080095,139,222,61.495844875346265
130260305080096,50,55,52.38095238095239
130260305080097,204,162,44.26229508196721
130260305080098,72,72,50
130260305080099,86,59,40.689655172413794
130260305080100,75,147,66.21621621621621
130260305080101,69,53,43.44262295081967
130260305080102,65,69,51.49253731343284
130260305080103,166,131,44.107744107744104
130260305080104,170,80,32
130260305080105,66,31,31.958762886597935
130260305080106,47,42,47.19101123595505
130260305080107,17,20,54.054054054054056
130260305080108,48,73,60.33057851239669
130260305080109,101,215,68.0379746835443
130260305080110,92,126,57.798165137614674
130260305080111,153,94,38.05668016194332
130260305080112,142,214,60.1123595505618
130260305080113,89,89,50
130260305080114,113,101,47.19626168224299
130260305080115,56,120,68.18181818181817
130260305080116,67,50,42.73504273504273
130260305080117,105,64,37.8698224852071
130260305080118,129,103,44.396551724137936
130260305080119,0,0,NaN
130260305080120,264,126,32.30769230769231
130260305080121,58,48,45.28301886792453
130260305080122,80,138,63.30275229357798
130260305080123,184,107,36.769759450171826
130260305080124,103,82,44.32432432432433
130260305080125,123,68,35.602094240837694
130260305080126,137,178,56.507936507936506
130260305080127,41,82,66.66666666666666
130260305080128,100,167,62.546816479400746
130260305080129,67,84,55.62913907284768
130260305080130,93,51,35.41666666666667
130260305080131,78,132,62.857142857142854
130260305080132,103,131,55.98290598290598
130260305080133,82,95,53.672316384180796
130260305080134,112,221,66.36636636636636
130260305080135,36,63,63.63636363636363
130260305080136,110,136,55.28455284552846
130260305080137,90,145,61.702127659574465
130260305080138,124,102,45.13274336283185
130260305080139,97,47,32.63888888888889
130260305080140,107,59,35.54216867469879
130260305080141,100,53,34.64052287581699
130260305080142,143,124,46.441947565543074
130260305080143,175,91,34.21052631578947
130260305080144,98,78,44.31818181818182
130260305080145,124,105,45.851528384279476
130260305080146,151,83,35.47008547008547
130260305080147,149,116,43.77358490566038
130260305080148,89,109,55.05050505050505
130260305080149,85,57,40.140845070422536
130260305080150,182,102,35.91549295774648
130260305080151,161,117,42.086330935251794
130260305080152,82,100,54.94505494505495
130260305080153,85,43,33.59375
130260305080154,125,112,47.257383966244724
130260305080155,142,80,36.03603603603604
130260305080156,120,71,37.17277486910995
130260305080157,187,108,36.610169491525426
130260305080158,83,128,60.66350710900474
130260305080159,203,95,31.879194630872483
130260305080160,54,75,58.139534883720934
130260305080161,75,54,41.86046511627907
130260305080162,63,100,61.34969325153374
130260305080163,101,57,36.075949367088604
130260305080164,174,102,36.95652173913043
130260305080165,152,86,36.134453781512605
130260305080166,95,154,61.84738955823293
130260305080167,50,52,50.98039215686274
130260305080168,62,104,62.65060240963856
130260305080169,61,50,45.04504504504504
130260305080170,77,53,40.76923076923077
130260305080171,87,42,32.55813953488372
130260305080172,42,42,50
130260305080173,77,146,65.47085201793722
130260305080174,86,81,48.50299401197605
130260305080175,103,71,40.804597701149426
130260305080176,79,73,48.026315789473685
130260305080177,67,70,51.09489051094891
130260305080178,63,53,45.689655172413794
130260305080179,96,92,48.93617021276596
130260305080180,67,79,54.109589041095894
130260305080181,150,108,41.86046511627907
130260305080182,60,80,57.14285714285714
130260305080183,50,88,63.76811594202898
130260305080184,65,109,62.643678160919535
130260305080185,70,68,49.275362318840585
130260305080186,46,104,69.33333333333334
130260305080187,38,73,65.76576576576578
130260305080188,94,55,36.91275167785235
130260305080189,58,115,66.47398843930635
130260305080190,53,98,64.90066225165563
130260305080191,49,77,61.111111111111114
130260305080192,62,54,46.55172413793103
130260305080193,44,74,62.71186440677966
130260305080194,45,80,64
130260305080195,133,69,34.15841584158416
130260305080196,137,64,31.8407960199005
130260305080197,52,117,69.23076923076923
130260305080198,69,88,56.05095541401274
130260305080199,136,77,36.15023474178404
130260305080200,60,114,65.51724137931035
130260305080201,54,82,60.29411764705882
130260305080202,92,102,52.57731958762887
130260305080203,43,73,62.93103448275862
130260305080204,69,88,56.05095541401274
130260305080205,72,53,42.4
130260305080206,33,42,56.00000000000001
130260305080207,29,28,49.122807017543856
130260305080208,125,162,56.44599303135889
130260305080209,47,78,62.4
130260305080210,30,44,59.45945945945946
130260305080211,112,58,34.11764705882353
130260305080212,119,59,33.146067415730336
130260305080213,114,134,54.03225806451613
130260305080214,92,110,54.45544554455446
130260305080215,83,71,46.103896103896105
130260305080216,56,89,61.37931034482759
130260305080217,49,117,70.48192771084338
130260305080218,116,97,45.539906103286384
130260305080219,100,41,29.078014184397162
130260305080220,90,100,52.63157894736842
130260305080221,122,110,47.41379310344828
130260305080222,49,27,35.526315789473685
130260305080223,91,86,48.58757062146893
130260305080224,81,77,48.734177215189874
130260305080225,62,108,63.52941176470588
130260305080226,76,140,64.81481481481481
130260305080227,130,91,41.17647058823529
130260305080229,135,102,43.037974683544306
130260305080230,26,36,58.06451612903226
130260305080231,133,68,33.83084577114428
130260305080232,0,0,NaN
130260305080233,0,0,NaN
130260305080234,14,17,54.83870967741935
130260305080235,19,17,47.22222222222222
130260305080236,11,16,59.25925925925925
130260305080237,23,19,45.23809523809524
130260305080238,21,13,38.23529411764706
130260305080239,14,21,60
130260305090001,55,76,58.01526717557252
130260305090002,118,107,47.55555555555556
130260305090003,82,122,59.80392156862745
130260305090004,140,76,35.18518518518518
130260305090005,57,80,58.3941605839416
130260305090006,154,123,44.4043321299639
130260305090007,123,141,53.40909090909091
130260305090008,69,97,58.43373493975904
130260305090009,121,105,46.46017699115044
130260305090010,67,47,41.228070175438596
130260305090011,120,66,35.483870967741936
130260305090012,128,60,31.914893617021278
130260305090013,158,134,45.89041095890411
130260305090014,54,109,66.87116564417178
130260305090015,144,76,34.54545454545455
130260305090016,144,74,33.94495412844037
130260305090017,90,170,65.38461538461539
130260305090018,137,77,35.981308411214954
130260305090019,71,56,44.09448818897638
130260305090020,73,63,46.32352941176471
130260305090021,134,115,46.1847389558233
130260305090022,115,90,43.90243902439025
130260305090023,88,77,46.666666666666664
130260305090024,78,146,65.17857142857143
130260305090025,99,128,56.38766519823789
130260305090026,84,55,39.568345323741006
130260305090027,54,59,52.21238938053098
130260305090028,106,105,49.763033175355446
130260305090029,124,112,47.45762711864407
130260305090030,54,70,56.451612903225815
130260305090031,110,88,44.44444444444444
130260305090032,116,98,45.794392523364486
130260305090033,120,107,47.136563876651984
130260305090034,134,207,60.70381231671554
130260305090035,69,65,48.507462686567166
130260305090036,0,0,NaN
130260305090037,51,68,57.14285714285714
130260305090038,88,217,71.14754098360656
130260305090039,80,126,61.165048543689316
130260305090040,107,82,43.386243386243386
130260305090041,130,118,47.58064516129033
130260305090042,82,73,47.096774193548384
130260305090043,239,197,45.18348623853211
130260305090044,96,113,54.066985645933016
130260305090045,56,101,64.3312101910828
130260305090046,70,136,66.01941747572816
130260305090047,57,111,66.07142857142857
130260305090048,78,52,40
130260305090049,41,81,66.39344262295081
130260305090050,61,64,51.2
130260305090051,100,58,36.708860759493675
130260305090052,109,56,33.939393939393945
130260305090053,85,69,44.8051948051948
130260305090054,136,107,44.03292181069959
130260305090055,86,99,53.51351351351351
130260305090056,93,169,64.50381679389314
130260305090057,136,109,44.48979591836735
130260305090058,71,70,49.645390070921984
130260305090059,49,93,65.49295774647888
130260305090060,108,163,60.147601476014756
130260305090061,111,55,33.13253012048193
130260305090062,147,150,50.505050505050505
130260305090063,127,84,39.81042654028436
130260305090064,116,84,42
130260305090065,138,155,52.901023890784984
130260305090066,145,131,47.46376811594203
130260305090067,59,105,64.02439024390245
130260305090068,80,133,62.441314553990615
130260305090069,137,138,50.18181818181818
130260305090070,275,232,45.75936883629191
130260305090071,63,65,50.78125
130260305090072,99,67,40.36144578313253
130260305090073,75,88,53.987730061349694
130260305090074,113,99,46.69811320754717
130260305090075,70,169,70.7112970711297
130260305090076,113,84,42.63959390862944
130260305090077,49,136,73.51351351351352
130260305090078,115,85,42.5
130260305090079,73,8,9.876543209876543
130260305090080,122,51,29.47976878612717
130260305090081,52,42,44.680851063829785
130260305090082,80,49,37.98449612403101
130260305090083,153,97,38.800000000000004
130260305090084,130,114,46.72131147540984
130260305090085,53,60,53.09734513274337
130260305090086,106,94,47
130260305090087,95,43,31.15942028985507
